logFC	logCPM	LR	PValue	FDR	hgnc	biotype	RMH3869	RMH3871	RMH3872	RMH3874	RMH3875	RMH3877
ENSMUSG00000035944.10	-0.402425349967892	4.05142689509366	2.77075554932922	0.0960008377798142	0.345336695965335	Ttc38	protein_coding	4.93656434513658	4.59031288313947	4.48440976175717	4.63899376780801	2.45349562205847	4.52489648175206
ENSMUSG00000033722.2	0.376988952459141	4.28961011466898	2.76992445653798	0.09605069423113	0.345425638986625	BC034090	protein_coding	7.16405075072893	4.9135928339903	6.83817474393896	4.39054271023148	4.58071646272316	3.2128726091808
ENSMUSG00000025036.6	-0.617370008779771	0.843831468546192	2.76918802399993	0.0960948956743069	0.345494203778014	Sfxn2	protein_coding	0.626123082671107	0.697908733813436	0.275988577492139	0.536848524705681	0.423013946875582	0.565704399014878
ENSMUSG00000015474.10	-0.416658275517749	2.48178641418729	2.76858089149304	0.0961313530596326	0.34549779427103	Ppt2	protein_coding	2.40004066436898	2.54552022209782	1.84949841962741	2.02942354325928	1.50137719959068	2.21870004208332
ENSMUSG00000027574.9	-0.818952727886599	0.18755802079659	2.76833426630967	0.0961461668306066	0.34549779427103	Nkain4	protein_coding	0.911635208369132	0.623755930845759	0.260934655083477	1.02001219694079	0.733224174584342	1.18797923793124
ENSMUSG00000009376.8	0.495502042908555	1.9978100703216	2.76786442826874	0.0961743949712434	0.345508901954977	Met	protein_coding	0.603459671946831	0.371477970577383	0.813005677081996	0.334536551443641	0.449097425716442	0.479063000412833
ENSMUSG00000078861.2	-0.557374196971778	1.67671115611247	2.76734170990382	0.0962058108024476	0.345531452699149	Zfp931	protein_coding	0.976752008966927	1.12397578447856	0.873665139788429	1.66806505890694	1.53846143774393	1.54558523302279
ENSMUSG00000032370.6	-0.313213432017865	3.68757509798158	2.76487422562148	0.0963542597906264	0.34581312920122	Lactb	protein_coding	5.85375920040624	7.23304857182759	6.41899251505354	6.4238896800708	5.64130006914768	5.97886693714391
ENSMUSG00000010342.9	-1.20302796505475	-0.612914840268871	2.76464263077349	0.0963682058240067	0.34581312920122	Tex14	protein_coding	0.0160766087385163	0.0559994011123888	0.0644218437881728	0.0927793215117606	0.120683224239093	0.293298768096232
ENSMUSG00000044098.8	-0.423601856192759	3.12482098499374	2.76457504645066	0.096372275988908	0.34581312920122	Rsbn1	protein_coding	0.841491881065335	1.08900571824696	1.19425294859087	1.38751803145878	1.34891635503752	1.55347892675631
ENSMUSG00000024975.6	-0.401826346364399	3.02150160719964	2.76414723135832	0.0963980448595357	0.34581312920122	Pdcd4	protein_coding	3.11807817884133	2.82499692127584	3.06056957314291	2.93419490557777	2.48252463357105	4.37792472379583
ENSMUSG00000038467.9	0.281607698446621	5.64149076217281	2.76394823750144	0.0964100335466769	0.34581312920122	Chmp4b	protein_coding	33.0520120679021	20.8793115891715	29.3793571322342	21.4335644539594	24.1345399078609	20.2100065874682
ENSMUSG00000041571.7	0.316271460265151	5.62341065034652	2.76151887319094	0.0965565253411792	0.346199435894121	Sepw1	protein_coding	90.0779434899609	60.9571891870362	81.226634736722	62.3237012647019	67.8458355242957	45.0850907264199
ENSMUSG00000024055.8	-0.466120622183218	1.54403713720857	2.76132697084968	0.096568107473122	0.346199435894121	Cyp4f13	protein_coding	0.917563840802214	0.862115591650495	0.725692551445607	0.895826525247496	0.634414646082925	0.943977645024826
ENSMUSG00000025466.11	-0.341307457957913	4.01592958586275	2.76058586382645	0.0966128506849416	0.346269526118519	1810014F10Rik	protein_coding	5.88743630519728	5.16962802103713	3.98115155987241	4.93473137012769	4.02824154107401	5.3704666315054
ENSMUSG00000021756.5	0.281059365442683	7.2160596586903	2.75981979180633	0.0966591248663934	0.346345065507971	Il6st	protein_coding	34.0459780567759	23.253562562012	38.57329862667	24.2025418585004	27.8793240419044	25.3158166405835
ENSMUSG00000034981.9	0.302771310332204	6.13790717082877	2.75800797527769	0.0967686628404899	0.346647190706941	Parm1	protein_coding	17.0974035503251	10.7568336178436	19.108671438474	11.4487400428644	12.8969412106366	12.8060998194055
ENSMUSG00000085615.2	-0.952354946677183	-0.773232060879423	2.7553488667819	0.0969296710515294	0.347043611251706	A330035P11Rik	lincRNA	0.100085804105327	0.0871568310971325	0.150398137653551	0.185658018384626	0.0469574994657264	0.195637228900178
ENSMUSG00000025609.9	-0.322891618765088	6.05239188384487	2.75534635181719	0.0969298234700109	0.347043611251706	Mkln1	protein_coding	2.67146673093549	2.96197263264789	2.61502770129785	2.56114052870902	3.12754210848302	3.82018077928753
ENSMUSG00000033307.6	0.516578927171232	5.09469267209758	2.75292303688029	0.0970768090205057	0.347479359371576	Mif	protein_coding	105.82248262666	68.2282576262684	81.2567564292168	42.9030634063339	46.7846259853884	32.454594840761
ENSMUSG00000031165.6	1.02857593271204	-0.969436296063007	2.75051246641704	0.0972232626341449	0.347882680824974	Was	protein_coding	0.168973976234785	0	0.304699011790516	0.111447035508521	0.190267032645304	0.146796711136772
ENSMUSG00000034209.3	0.793534835832318	0.0322032754910407	2.75000829153482	0.097253924100056	0.347882680824974	Rasl10a	protein_coding	1.06720406043022	0.697007868942175	0.588015636788715	0.263953505151761	0.751054076231463	0.370854849187635
ENSMUSG00000032504.8	0.283643411427474	5.12056269923988	2.74951556511674	0.0972838995114955	0.347882680824974	Pdcd6ip	protein_coding	5.37525756939324	4.25535251538375	6.10755388925054	3.8080840078302	6.11375183340227	4.78095819731066
ENSMUSG00000045107.4	0.50532927266036	1.24671794729847	2.7491301006448	0.0973073565772738	0.347882680824974	1810063B07Rik	protein_coding	1.29296055637245	0.912922173893721	1.36529618284843	0.749058281853738	1.01650079177214	0.607169642921727
ENSMUSG00000029176.7	-0.296507013461974	5.20393489302956	2.7487446617107	0.0973308182545988	0.347882680824974	Anapc4	protein_coding	5.56509114645734	6.56849991642892	5.54774983206688	5.79132660038852	6.74505055357795	7.12169044420586
ENSMUSG00000032766.8	0.448756981534386	3.27690214603171	2.74857175244859	0.0973413452493889	0.347882680824974	Gng11	protein_coding	10.3994052161991	7.86443981146076	14.2563045607681	6.61827839568826	15.2365319650243	11.8082739416238
ENSMUSG00000029596.7	0.835264990315095	1.37379112632074	2.74798771214927	0.0973769117432973	0.347919327245028	Sdsl	protein_coding	2.63749299195505	1.82805303046622	2.64222642168703	1.24254456927847	1.46472369553223	0.233809277818649
ENSMUSG00000026027.7	0.294084774653191	5.48254413321814	2.7474993488351	0.0974066626411564	0.347935181393632	Stradb	protein_coding	8.63516733272501	5.59403017996467	6.93382336144312	4.65799838809031	6.13154161180052	5.36942812852926
ENSMUSG00000045374.11	0.548835941177929	2.53639827767149	2.74522508164424	0.0975453406879897	0.348340012407487	Wdr81	protein_coding	0.911839074828952	0.734495062235028	1.40446861987972	0.704771259486254	0.727276575615891	0.356473470732585
ENSMUSG00000021759.7	0.287410815948521	4.94106703303655	2.74345693969575	0.0976533054687357	0.34863498277085	Ppap2a	protein_coding	23.6640373081533	15.7231217747981	19.1229199619224	15.9808066365398	23.1283135290801	15.856749901871
ENSMUSG00000022912.8	0.66085501680411	3.21357110482097	2.74272742536797	0.0976978884181897	0.348703577332645	Pros1	protein_coding	1.59321877297601	1.3017660389235	2.73894879540902	1.13513403676717	4.37422599732076	2.52899874255079
ENSMUSG00000058600.7	-0.300560606261386	6.74158175018142	2.74109278324014	0.097797867227162	0.348969804007617	Rpl30	protein_coding	34.3410212615847	33.625664245982	31.5047470607126	32.0753652345524	35.3863267358005	44.6355391413568
ENSMUSG00000020111.8	0.372864771022614	3.1244722414903	2.740087850749	0.0978593867952979	0.34909869491341	Cbara1	protein_coding	1.21643665252119	0.809606876453286	1.10546220629719	0.852446502073883	1.04359960626454	0.581230892066599
ENSMUSG00000032376.6	-0.337399576517516	3.64943552756289	2.73872131418859	0.0979431106283923	0.349306708766801	Usp3	protein_coding	1.72282246357731	1.85747735492499	1.45587333894249	1.84550517865241	1.9355229893915	2.01597379771851
ENSMUSG00000044617.7	0.460170985832967	1.91012840247621	2.7383060835889	0.0979685661068958	0.349306858920696	Zbtb39	protein_coding	0.687210111288642	0.610171132645521	0.87742789678348	0.399926861944273	0.682771838210689	0.456541723094611
ENSMUSG00000030016.7	-0.366156912883362	5.7184821113063	2.73694409812286	0.0980521125250519	0.349403858655225	Zfml	protein_coding	6.61961905782424	8.73868526919958	6.44487153589265	7.01382732967548	9.54447765481765	10.1961002976422
ENSMUSG00000078670.2	-0.294329712456685	7.31999410824841	2.73640023430244	0.0980854957308624	0.349403858655225	Fam174b	protein_coding	67.4283861621939	62.0294270913486	59.5106595788141	61.663123966325	44.8966181966513	61.5439860906586
ENSMUSG00000031479.8	-0.291427914378663	4.71227081563429	2.73633585456255	0.0980894482798147	0.349403858655225	Vps36	protein_coding	5.96580655530992	7.97219426437505	7.23701417765719	6.52811877482707	7.00256890461644	7.48209954179184
ENSMUSG00000001418.6	0.336405084403644	3.54547827871435	2.73620548219445	0.0980974529320125	0.349403858655225	0610031J06Rik	protein_coding	4.40676986575878	2.77514719395134	4.91351229975733	3.01733235163302	3.50429645142501	3.09299803365641
ENSMUSG00000035086.7	0.257796553960659	5.23378004624478	2.73457200117196	0.0981978064355338	0.349670686387672	Becn1	protein_coding	6.39159932614701	4.64652153368898	6.31208512731169	4.51135388174359	5.79512118707625	4.46782188642239
ENSMUSG00000061288.6	0.483977914818276	1.78549988740326	2.73394928157328	0.0982360929203204	0.349697382969788	Taok3	protein_coding	0.35177014432188	0.274419610730685	0.484552001548099	0.211467920107783	0.288821490674864	0.229201123509734
ENSMUSG00000028470.4	-0.292788126881663	5.07655926670514	2.73355345284836	0.0982604380056579	0.349697382969788	Hint2	protein_coding	23.9186676080008	23.233958420147	21.9778452247685	23.5430956143538	17.1141296442507	20.9152362904486
ENSMUSG00000026784.8	-0.325287036371418	3.72668998657224	2.73320899405513	0.0982816289859796	0.349697382969788	Pdss1	protein_coding	3.1780197627606	3.12989567223459	2.57729978167006	2.97878658264302	2.99982894762335	3.61548442072333
ENSMUSG00000054021.4	-0.30212859426961	4.54893862043443	2.73246348083753	0.0983275097631797	0.349725253783261	Sirt5	protein_coding	11.9454191962773	10.919208837838	10.7032760788294	11.0410769071359	8.28485583093331	11.5378543335901
ENSMUSG00000037286.8	-0.444149687759309	4.52951496271279	2.73225491454492	0.0983403496451293	0.349725253783261	Stag1	protein_coding	1.47988098885223	2.2501313763035	2.04731284391066	1.80105883491298	2.51277480106111	3.29915885455397
ENSMUSG00000024392.9	0.428945673185439	6.02272416515715	2.7309364974129	0.0984215571634481	0.349862785595403	Bag6	protein_coding	14.6519115191251	10.8205177637461	15.4173038550393	8.44078919104555	8.56247768518116	5.92590899297728
ENSMUSG00000026021.9	-0.295263979299772	5.18657849962069	2.73076642874322	0.0984320378197878	0.349862785595403	Sumo1	protein_coding	17.3975840210678	22.0000004221099	19.5147013925299	20.6374993526806	22.924374539864	22.5105251323771
ENSMUSG00000021703.8	-0.322384531075268	3.52820110388606	2.72989496948962	0.0984857614999204	0.349862785595403	Serinc5	protein_coding	1.88757694040554	2.26178878256082	2.31454057033181	2.30316519224694	1.8845547813011	2.13834982953418
ENSMUSG00000029153.8	-0.53174570923448	1.50746870773213	2.72927235008062	0.0985241643059711	0.349862785595403	Ociad2	protein_coding	1.24846239995053	0.919927811678997	0.833801985368666	1.16124069372788	0.750954015736362	1.50176203767259
ENSMUSG00000032336.9	-0.274667122191204	5.15510713614338	2.72887871769055	0.0985484517545417	0.349862785595403	Nptn	protein_coding	14.6946809643338	17.4284825067875	16.9062093832932	16.6894997405755	17.3076638057045	18.2847121802945
ENSMUSG00000044645.6	-0.724136225008778	0.0880243634424534	2.72852134725012	0.0985705074681039	0.349862785595403	Gm7334	protein_coding	0.473576731620328	0.515500769294015	0.652336637708693	0.732066170053202	0.499925573580233	1.18283647066747
ENSMUSG00000024137.8	0.442175220632459	2.10778645279091	2.72766718380964	0.0986232454155043	0.349862785595403	E4f1	protein_coding	1.85533027851668	1.69781301660769	2.26819523500125	1.08887297943838	1.85896941789493	1.20203855809522
ENSMUSG00000088219.1	1.05914831119067	-1.14422902674111	2.72764396918658	0.0986246791675625	0.349862785595403	snoU83B	snoRNA	4.35291656170044	3.03248930806436	4.36072861077007	2.15322940887387	6.53525894738218	0
ENSMUSG00000019960.6	0.380735851550861	4.09828317556205	2.72762988798515	0.0986255488439169	0.349862785595403	Dusp6	protein_coding	6.79634749096429	3.59599161772616	7.18200916918808	4.84662926976504	7.91110293630474	6.4275200137265
ENSMUSG00000028917.8	0.437497348215889	5.84305611014987	2.72705992396594	0.0986607577114226	0.349862785595403	Plekhm2	protein_coding	16.6823041531494	10.1799128107728	15.5473565320572	10.0850829998282	8.74340731994424	6.18234093209116
ENSMUSG00000059316.2	0.398439526892086	3.41757996409524	2.72672951045376	0.0986811749036076	0.349862785595403	Slc27a4	protein_coding	2.98598795557791	2.31486680983863	3.53854440759373	1.98142137920469	2.20392285711331	1.5026724033846
ENSMUSG00000057666.9	0.281750429903141	6.22530991110389	2.72667621657345	0.0986844685160695	0.349862785595403	Gapdh	protein_coding	44.1121385919641	27.6691021327529	39.1541395619918	30.6053854180274	33.5957701720724	26.0543900922956
ENSMUSG00000020238.8	0.433830215352731	3.99089550853208	2.72495251273135	0.098791059761754	0.350105526505634	Ncln	protein_coding	6.19496190159962	4.46527901300439	6.83366091912566	3.82574557003469	3.81002567543645	2.58008402609798
ENSMUSG00000028793.8	0.326219139457661	4.09429901954168	2.72467172316224	0.0988084352622211	0.350105526505634	Rnf19b	protein_coding	8.70339962707008	4.99587249738765	6.50422022839108	4.89128655842954	5.93470929568354	4.88676095627003
ENSMUSG00000032038.6	-0.369735833335723	3.83142985722226	2.72418667911827	0.0988384580624684	0.350105526505634	St3gal4	protein_coding	8.01730439867601	6.84338766547329	5.28819378408152	6.54433781355786	6.21950684263998	8.89596798728351
ENSMUSG00000039206.10	0.374725355691245	3.17108054239989	2.72381368682843	0.0988615519598366	0.350105526505634	Daglb	protein_coding	1.89520591109458	1.18236559989513	2.28116235856353	1.36425695197589	1.47311637759727	1.26556754919998
ENSMUSG00000041741.7	-0.349483732746894	5.2466173011553	2.72351103668281	0.0988802949359673	0.350105526505634	Pde3a	protein_coding	8.64223835291243	8.72465054685884	9.32814918486236	7.40874032304498	7.42763615385213	12.540973744215
ENSMUSG00000073485.3	-0.802402932139126	-0.355165084776633	2.72202403802458	0.0989724403919234	0.35030324660625	Gm16067	processed_transcript	0.263292783482209	0.183424731322762	0.13188265358016	0.260482716129384	0.0988237710649508	0.274483791237988
ENSMUSG00000038780.8	0.301327016607939	4.26849993211928	2.7217874665318	0.0989871087536323	0.35030324660625	Smurf1	protein_coding	3.46083736510504	2.46179766715133	4.063939547359	2.71738142134974	3.16419074391296	2.42291247821187
ENSMUSG00000053358.2	-0.52797641017192	1.3607730176578	2.72009437535679	0.0990921563379391	0.350584733298577	Gm9905	protein_coding	1.21617278339917	1.09689282455473	1.04430463910849	1.75465621388348	1.18194623587416	1.35842683234158
ENSMUSG00000056313.4	0.471788302323054	4.3208309903527	2.7184387791354	0.0991949952306505	0.350858262852623	1810011O10Rik	protein_coding	11.8032769083582	9.1772702744053	18.098663106354	12.6106929389886	24.9764821274764	13.2885239353555
ENSMUSG00000035840.6	-0.43081727669153	3.46897720969708	2.71781845448243	0.0992335572687754	0.350904359315492	Lysmd3	protein_coding	3.3361667464234	3.44154986515987	2.49376111006165	2.98319896314342	3.68432813775038	5.06088834504787
ENSMUSG00000021391.8	-0.641188468733173	1.02704531761635	2.71615149962852	0.099337263420919	0.351180731924005	Cenpp	protein_coding	1.3348944122548	1.99277868815658	1.08256818210228	1.10053947564665	1.37188570760523	2.42983508529247
ENSMUSG00000021619.5	-0.324051757208136	3.96855133740284	2.71545231103577	0.0993807972100902	0.351244293559447	Atg10	protein_coding	9.20501830811555	11.1961550905487	9.07118711137329	8.1664016056728	9.15385271049628	11.2999542039324
ENSMUSG00000015605.5	0.437157127094565	5.45368861051596	2.7116497047014	0.0996179250057168	0.351937262335198	Srf	protein_coding	14.0742171512327	10.190678093253	16.7701285115508	9.43781283080237	8.64490323313771	5.8921311339391
ENSMUSG00000020402.4	-0.284370762310345	8.88522582339787	2.71148716259609	0.0996280747723722	0.351937262335198	Vdac1	protein_coding	202.290206105371	190.348540555891	173.939940853319	192.531158843011	146.65396510295	177.339876036926
ENSMUSG00000026854.9	0.419439920184886	4.66237243039426	2.71018876050793	0.0997091926397012	0.352048489266187	Usp20	protein_coding	4.56441951631216	3.13650717224374	5.08188300060788	3.08537468121869	2.84180064963817	1.92629796369482
